gene_symbol,gene_id,num_methods,methods,mean_corr_rank_score,mean_correlation,mean_abs_correlation,geo_mean_p_value,correlation_score,expression_level,expression_variability_cv,expression_level_score,expression_stability_score,mean_rank_stability_perc,rank_stability_score,final_score
Adsl,ENSCGRT00001022296,2,"spearman, regression",21781109.624747872,84.72200230750646,84.72200230750646,1.0063181720677875e-06,1.658594745784655e-08,560.0625,0.6289454345496517,0.4640100318266188,0.5767606150280742,0.0,0.0,0.22571710843657578
ENSCGRG00001000540,ENSCGRT00001000705,2,"spearman, regression",9304672.615442585,125.70732622692385,125.70732622692385,1.2788186368996786e-06,7.085351195186446e-09,411.7125,0.5331091720707147,0.45412792317065054,0.5965045546165528,0.0,0.0,0.22571406297781854
ENSCGRG00001011824,ENSCGRT00001014004,3,"pearson, spearman, regression",8898015155.522924,67.2574680261315,67.2574680261315,2.3673155244685784e-10,6.775688401152054e-06,563.8125,0.6317715270352882,0.4642602321365429,0.5761743218882913,0.0,0.0,0.22570692819956706
ENSCGRG00001007744,ENSCGRT00001009049,1,regression,6197.228703085948,90.61101611539787,90.61101611539787,0.01462121535881912,4.719085089074376e-12,572.6875,0.6373997004452651,0.46485244432085043,0.5750060794911342,0.0,0.0,0.22570664522181288
Csf1,ENSCGRT00001008624,1,regression,1238.161026447189,61.35850248415747,61.35850248415747,0.04955615711504425,9.42838729651917e-13,640.6625,0.6813022331394093,0.46939145424354717,0.565865409659593,0.0,0.0,0.22569724772238023
Prkab2,ENSCGRT00001023473,1,regression,8630.650069759515,128.90540327922673,128.90540327922673,0.014935769771019526,6.572094399701548e-12,455.2375,0.561930331090543,0.4570238824982159,0.5905966073928703,0.0,0.0,0.22569665586102416
Slc7a6os,ENSCGRT00001015261,1,regression,50458.559851361606,219.31788094983193,219.31788094983193,0.00434649495645599,3.8423341919292904e-11,353.0125,0.4955590084487839,0.45022723278378146,0.6041598021160335,0.0,0.0,0.22569214016790878
Zfp263,ENSCGRT00001000976,1,regression,25573.356596159705,160.36964935667154,160.36964935667154,0.006270965885777321,1.9473679538472467e-11,424.05,0.5418610777497154,0.45494849887056643,0.594713405541119,0.0,0.0,0.22569156050012723
2510002D24Rik,ENSCGRT00001016608,3,"pearson, spearman, regression",145390627.22816613,87.21884096048943,87.21884096048943,3.3856830588939003e-07,1.1071250939988008e-07,441.6625,0.5535780830225385,0.4561203414755168,0.5923114794547031,0.0,0.0,0.22568286864586423
Tfcp2,ENSCGRT00001013861,1,regression,11989493.453372743,535.8580273994063,535.8580273994063,4.469386722083073e-05,9.1297969612114e-09,237.52500125,0.42003199449695694,0.4425712143576674,0.619400313610166,0.0,0.0,0.2256814150007439
Mfsd6,ENSCGRT00001023467,3,"pearson, spearman, regression",1430740523153.0164,144.27557251846028,144.27557251846028,2.7291610351998517e-12,0.0010894847669223144,374.0375,0.5239307090759769,0.4516236931979141,0.5983802414940103,0.0,0.0,0.22567993809024472
Itpkb,ENSCGRT00001031878,1,regression,1993449.6010096557,282.0465863468603,282.0465863468603,0.00014148659031010732,1.5179782348941757e-09,356.8625,0.49858778820420285,0.45048288811728665,0.603544168213091,0.0,0.0,0.22567649227434095
Pole2,ENSCGRT00001013364,3,"pearson, spearman, regression",50307538644.02484,89.44920181940155,89.44920181940155,5.387189346317055e-09,3.830834181814736e-05,480.3375,0.5793353187976243,0.45869525884401074,0.5870159944709832,0.0,0.0,0.22567630016057796
Hoga1,ENSCGRT00001011883,3,"pearson, spearman, regression",24781534201.73617,46.720248137961505,46.720248137961505,1.9284537133162124e-08,1.88707201458558e-05,725.2875,0.736272126316553,0.47504926181993856,0.5543577157090056,0.0,0.0,0.22567598419039075
Zfp770,ENSCGRT00001014025,1,regression,4069257.291452144,263.15473001729305,263.15473001729305,6.466888285593157e-05,3.0986707652303773e-09,385.3125,0.5171811268690497,0.4523728832939572,0.5997577362890221,0.0,0.0,0.22567552667100876
Bcdin3d,ENSCGRT00001008563,3,"pearson, spearman, regression",437293672.15785676,105.24983488559214,105.24983488559214,1.1558223246660159e-07,3.3299175271668206e-07,397.0375,0.524837447424458,0.4531522034755452,0.5981950700056505,0.0,0.0,0.2256750547402122
Synrg,ENSCGRT00001027821,3,"pearson, spearman, regression",660394525.1933101,93.36889003928373,93.36889003928373,9.697705837864261e-08,5.028792878330023e-07,410.8875,0.5340173552684885,0.4540730606849921,0.5963188062061965,0.0,0.0,0.22566994028814225
Rogdi,ENSCGRT00001026272,3,"pearson, spearman, regression",380316323538.0948,120.07987347556092,120.07987347556092,2.9695200011407026e-09,0.0002896044631443898,404.1,0.5335128243954592,0.4536217345056733,0.5964220000408096,0.0,0.0,0.22566566214308117
Slc4a1ap,ENSCGRT00001008549,1,regression,23623.659624455748,135.83994211367042,135.83994211367042,0.005750164957959342,1.7989018192538918e-11,475.4875,0.576155024816539,0.4583722300187457,0.5876709547770236,0.0,0.0,0.22566231222937283
Pnpo,ENSCGRT00001022680,1,regression,11736.81302455175,124.8816888365463,124.8816888365463,0.010640170155359062,8.937385078242437e-12,478.45,0.5780811780544962,0.4585695398760343,0.5872743132939597,0.0,0.0,0.2256620089604792
Sfmbt2,ENSCGRT00001024834,2,"spearman, regression",3908766.28459713,93.9698490189224,93.9698490189224,5.919384117697303e-06,2.9764595715394148e-09,497.075,0.5903266317729409,0.459810306298384,0.584750048320747,0.0,0.0,0.22565560032821108
Tmem19,ENSCGRT00001021243,3,"pearson, spearman, regression",251524203.63835075,137.67983929415453,137.67983929415453,6.112133299944627e-07,1.9153143700183144e-07,324.45,0.47820951040264403,0.44833139864412674,0.6076798725077966,0.0,0.0,0.22565147708198233
ENSCGRG00001005241,ENSCGRT00001006203,3,"pearson, spearman, regression",51664445.652467646,53.048456764882154,53.048456764882154,6.190576122169751e-07,3.9341603609440356e-08,601.6375,0.6577815440141184,0.46678490412073625,0.5707684870860541,0.0,0.0,0.22565076003577042
Glcci1,ENSCGRT00001026533,3,"pearson, spearman, regression",43443176022.74978,81.598521509277,81.598521509277,2.0760878586340188e-10,3.3081245507190157e-05,508.8625,0.5985987297476009,0.4605958283690797,0.5830423174048807,0.0,0.0,0.22564832861965886
Axin1,ENSCGRT00001025384,2,"pearson, regression",1747488053.0379786,101.94025789136546,101.94025789136546,5.823531034111747e-08,1.3306826663215962e-06,542.0375,0.6198852628712164,0.46280765736368856,0.5786387478787836,0.0,0.0,0.22563864166399064
ENSCGRG00001008966,ENSCGRT00001010422,1,regression,1545312.5738981229,183.88567950457676,183.88567950457676,0.00011899568286657987,1.1767294503445467e-09,476.95,0.5780129635254524,0.45846963452306105,0.5872883622519076,0.0,0.0,0.22563414516539623
Tgs1,ENSCGRT00001024516,1,regression,90311.36199782116,167.34604232974834,167.34604232974834,0.00185298980766838,6.877057830150655e-11,446.1375,0.5581656124816229,0.4564181622433013,0.59136984970631,0.0,0.0,0.2256309261564451
Depdc1a,ENSCGRT00001027115,2,"pearson, regression",158693698.36732507,119.01235383214735,119.01235383214735,7.498500928932398e-07,1.208425736042945e-07,466.2125,0.5713256115098894,0.45775457668027936,0.5886649461725024,0.0,0.0,0.2256261632669886
Trip4,ENSCGRT00001026952,2,"spearman, regression",17620325.92532274,140.3713459339748,140.3713459339748,7.536123142450005e-07,1.3417580877306535e-08,381.85,0.5165454417466423,0.4521427873810972,0.5998873898236086,0.0,0.0,0.22562595005490277
ENSCGRG00001017501,ENSCGRT00001021704,3,"pearson, spearman, regression",102765975157.55261,155.53026770250366,155.53026770250366,1.7611601958201095e-09,7.825455607095874e-05,330.9625,0.4844350973687094,0.44876353530234636,0.6064180185221812,0.0,0.0,0.22562306519145947
ENSCGRG00001023215,ENSCGRT00001029930,3,"pearson, spearman, regression",2806357241009.8643,286.0196946864993,286.0196946864993,3.335402825892928e-11,0.0021369936862376732,221.7375,0.4399864083500111,0.4415266467728891,0.6153951946108704,0.0,0.0,0.22562207069799237
Tsc22d2,ENSCGRT00001020840,2,"spearman, regression",2911924.497405934,71.90214527727096,71.90214527727096,4.208497145718719e-06,2.2173813707046207e-09,587.2,0.6494420579333295,0.465821049164416,0.5725036419674131,0.0,0.0,0.2256218619313893
Sqstm1,ENSCGRT00001011286,2,"spearman, regression",189860.32937202096,78.67249957464772,78.67249957464772,4.704565994518361e-05,1.4457543722730476e-10,482.675,0.5821480094450159,0.4588509578331686,0.5864364828142297,0.0,0.0,0.2256207598299152
Smagp,ENSCGRT00001009650,2,"spearman, regression",161501.57649992403,118.86555106303449,118.86555106303449,0.0001287766828156129,1.2298072542381467e-10,312.2,0.47138757472624176,0.44751876229769444,0.6090609491287787,0.0,0.0,0.2256147711078174
Yipf1,ENSCGRT00001005672,3,"pearson, spearman, regression",158338829834.35715,127.7982195251201,127.7982195251201,6.296986855578698e-10,0.00012057234720427854,381.8375,0.5185760175177314,0.45214195674693036,0.599473187206593,0.0,0.0,0.22561179404394976
Frg1,ENSCGRT00001018259,3,"pearson, spearman, regression",7848462759.614022,91.06256683740723,91.06256683740723,6.719668800814093e-09,5.976471961185969e-06,460.5625,0.568236800366604,0.45737838775613804,0.5893003076374368,0.0,0.0,0.2256109530612414
Mob2,ENSCGRT00001018752,3,"pearson, spearman, regression",886721523120.8895,108.66957542834943,108.66957542834943,3.74311899522125e-10,0.0006752234778486397,439.8375,0.5635277080267268,0.45599889283871825,0.5902683836037199,0.0,0.0,0.22561001478331288
Tnfaip3,ENSCGRT00001024904,1,regression,99116.19135903017,120.87645493538398,120.87645493538398,0.0012195428755521099,7.547530729264984e-11,563.2,0.6344618059665719,0.46421936485328297,0.5756160049080112,0.0,0.0,0.2256082102223767
Snx16,ENSCGRT00001020921,2,"spearman, regression",1199479.416615191,111.274944174602,111.274944174602,9.45643009709216e-06,9.133833364551682e-10,407.775,0.5341789307755342,0.45386608954086594,0.5962857566818621,0.0,0.0,0.22560269072989242
Rmi1,ENSCGRT00001005445,1,regression,61359.59862379829,113.50768274895837,113.50768274895837,0.0018498764522389588,4.6724299006903896e-11,572.8875,0.6409403888555498,0.464865791095767,0.5742707068489319,0.0,0.0,0.2256003433747596
Cisd2,ENSCGRT00001011512,3,"pearson, spearman, regression",903688646665.7295,175.9375195089947,175.9375195089947,4.568754466543851e-10,0.0006881436561349544,310.75,0.48016347183244246,0.44742259115642163,0.6072839812621109,0.0,0.0,0.22559463199869711
Dgat2,ENSCGRT00001026569,1,regression,41312.906302814954,138.30104135505755,138.30104135505755,0.0033476472512015804,3.1459081060355214e-11,486.6125,0.5856130751071443,0.4591132496835556,0.5857222302398429,0.0,0.0,0.22559230945362674
Zfp266,ENSCGRT00001016678,3,"pearson, spearman, regression",517206294163.1507,81.86581128882732,81.86581128882732,1.3983304970992227e-10,0.00039384386597598987,526.25,0.6162831316977223,0.46175489216989435,0.5793848249514721,0.0,0.0,0.2255917289400795
Pgghg,ENSCGRT00001028635,3,"pearson, spearman, regression",1066265796425.672,109.87310114882256,109.87310114882256,2.5936634411517116e-11,0.0008119434124476941,444.5875,0.5690858005344639,0.4563150029081796,0.5891256998129905,0.0,0.0,0.22558813320938154
St6galnac4,ENSCGRT00001024060,2,"pearson, regression",16787807013.829393,115.38325091680376,115.38325091680376,6.773038915788868e-09,1.2783631773629862e-05,517.125,0.6056724624303041,0.46114656046254915,0.5815803989881887,0.0,0.0,0.2255861414397025
Psme3ip1,ENSCGRT00001020678,1,regression,38902757.326820016,325.96726655341297,325.96726655341297,8.378927322278956e-06,2.9623793282545433e-08,354.5,0.5000124331778873,0.4503260055996839,0.603254479333085,0.0,0.0,0.22558598542938518
Gin1,ENSCGRT00001005296,3,"pearson, spearman, regression",1508700861424.3801,156.81872236407568,156.81872236407568,6.5896157773021e-11,0.0011488502490599008,345.9875,0.5095795252537741,0.4497608126311398,0.601307229136301,0.0,0.0,0.225583868259411
Lig4,ENSCGRT00001014315,4,"pearson, spearman, kendall, regression",951309541788.5541,95.34417491231568,95.34417491231568,3.399392920231188e-13,0.0007244061642445214,413.9875,0.5484098584606345,0.45427921639843605,0.5933714900626011,0.0,0.0,0.22557925089461878
Avpi1,ENSCGRT00001003890,2,"spearman, regression",77776312.61030737,146.61402256693097,146.61402256693097,1.684509723209028e-07,5.922534970183083e-08,390.375,0.5239085603832613,0.45270934173374094,0.598384764285113,0.0,0.0,0.22557054085302913
Tmem94,ENSCGRT00001028549,1,regression,26370.856690464963,92.51906084928459,92.51906084928459,0.003508382730912623,2.0080962403746957e-11,626.7125,0.6765076506563694,0.46845950934914515,0.5668659581269492,0.0,0.0,0.2255677465318183
Robo1,ENSCGRT00001020160,1,regression,9616189.078512201,311.73653657655626,311.73653657655626,3.241778758845698e-05,7.322565725471731e-09,350.1,0.497785235325707,0.4500338486389362,0.6037073282383797,0.0,0.0,0.22556625675646413
Adck2,ENSCGRT00001020657,2,"spearman, regression",1361886.0977571658,87.60401600529009,87.60401600529009,1.0381521489038764e-05,1.037053283791711e-09,500.575,0.5955457635670649,0.46004352654648367,0.5836728204394654,0.0,0.0,0.2255639814446862
Golph3l,ENSCGRT00001001010,2,"spearman, regression",4703338.1321302075,170.93078186160233,170.93078186160233,2.922919188620154e-06,3.581512626306372e-09,318.7375,0.47739479794669226,0.44795241015339904,0.6078448992506618,0.0,0.0,0.22556245936622404
Atp13a3,ENSCGRT00001023106,2,"pearson, regression",4818276594.469084,75.01550825727382,75.01550825727382,1.5468950180939047e-08,3.6690363259746506e-06,670.9125,0.7049995370442894,0.4714130632159408,0.5609124468685168,0.0,0.0,0.22556225360959015
Dctn3,ENSCGRT00001006684,1,regression,14951303.453100411,517.2541158026249,517.2541158026249,3.4595821180060254e-05,1.1385165300195931e-08,244.3125,0.42852897337245327,0.4430204606174674,0.6176968064385464,0.0,0.0,0.22556066370508832
Safb,ENSCGRT00001002814,1,regression,135604.75124589095,103.72047368250104,103.72047368250104,0.0007648733482350518,1.0326072996038803e-10,634.0625,0.6814987238256202,0.4689505070704184,0.5658243938581898,0.0,0.0,0.22555881124115829
Schip1,ENSCGRT00001030237,1,regression,22177010.839394867,335.26372008656585,335.26372008656585,1.5117524395574938e-05,1.6887419552600247e-08,341.2125,0.4922481088879417,0.4494438300802974,0.6048324025109828,0.0,0.0,0.22555801615570442
Gabarap,ENSCGRT00001029619,2,"spearman, regression",5610435.688519564,87.53047438643617,87.53047438643617,1.7140835365941028e-05,4.272252109675968e-09,400.825,0.5311422442907872,0.45340399476167786,0.596906750473815,0.0,0.0,0.22555721270847645
ENSCGRG00001015874,ENSCGRT00001019453,1,regression,1529874.6521549767,356.48025909933943,356.48025909933943,0.00023301262336083365,1.1649737334273865e-09,295.3625,0.46228168979349654,0.4464022601255618,0.6109016804550045,0.0,0.0,0.2255559305719087
Gabbr1,ENSCGRT00001025909,2,"pearson, regression",146079695.77635938,196.85939116111226,196.85939116111226,1.3475163823786605e-06,1.1123722347239925e-07,326.5875,0.4828039424509591,0.4484732237960531,0.6067487726809937,0.0,0.0,0.22555432753585436
Ercc2,ENSCGRT00001016904,4,"pearson, spearman, kendall, regression",765070244283.068,76.53064675558676,76.53064675558676,1.6620478834135682e-14,0.00058258808168446,504.45,0.6059931913611802,0.46030175508641974,0.5815140802138028,0.0,0.0,0.22555067379067012
Tm4sf1,ENSCGRT00001031696,3,"pearson, spearman, regression",1257834813.1918035,86.38616064653115,86.38616064653115,2.3370408983256387e-08,9.578199862942464e-07,461.1625,0.5706227974372341,0.45741833472328663,0.5888095395018671,0.0,0.0,0.22554731447026055
Lipe,ENSCGRT00001001865,3,"pearson, spearman, regression",27310899464.281673,167.0145570686711,167.0145570686711,3.2939129899111374e-09,2.0796789114289614e-05,307.175,0.47076855516305527,0.4471854963690726,0.6091861813781854,0.0,0.0,0.2255418948330953
Stx2,ENSCGRT00001012649,3,"pearson, spearman, regression",1831307164062.8962,183.6167830833284,183.6167830833284,2.327622568160265e-12,0.0013945095050535913,316.9125,0.49532704440296915,0.44783134558821047,0.6042069378635253,0.0,0.0,0.22553824815801338
Osgepl1,ENSCGRT00001027862,3,"pearson, spearman, regression",228741674.55595908,166.1810232674695,166.1810232674695,1.74019211596887e-07,1.741829255243413e-07,280.05,0.4529073243650969,0.4453873503513401,0.6127933867219142,0.0,0.0,0.22553528278685936
Ptbp2,ENSCGRT00001014882,3,"pearson, spearman, regression",298444857.05436957,222.96348219680513,222.96348219680513,3.21183825410749e-07,2.2726072286712513e-07,226.675,0.41782486021389165,0.44185327740750463,0.6198423297812086,0.0,0.0,0.2255324235937218
Fam53b,ENSCGRT00001019485,3,"pearson, spearman, regression",166833334724.03543,79.54118842490931,79.54118842490931,8.990320186373915e-10,0.00012704076934658045,525.3875,0.6142219370002173,0.4616973874208867,0.5798115788537477,0.0,0.0,0.22553176936206676
Tprkb,ENSCGRT00001002848,3,"pearson, spearman, regression",74076436289.11174,165.0839206969677,165.0839206969677,1.5237339756485174e-09,5.6407956312737526e-05,314.225,0.47649109159700426,0.447653076840218,0.6080279236178507,0.0,0.0,0.22552267477726806
Slc45a4,ENSCGRT00001018635,3,"pearson, spearman, regression",114831135.70836832,132.85748140125992,132.85748140125992,2.501540314094752e-07,8.744197225011166e-08,322.275,0.48110731906059223,0.44818709395771084,0.6070926982455922,0.0,0.0,0.22552006790094098
Got2,ENSCGRT00001026439,1,regression,13992.078103814276,49.086382834236545,49.086382834236545,0.0035081551911611813,1.0654731382108596e-11,922.525,0.8662354555161166,0.48825844090178294,0.5269397422537336,0.0,0.0,0.2255184936128568
Cnpy4,ENSCGRT00001005455,3,"pearson, spearman, regression",19183755881.27934,166.939466904189,166.939466904189,9.47647192694248e-09,1.4608106408386756e-05,305.1125,0.4702743551781955,0.4470487218328985,0.6092861513763688,0.0,0.0,0.22551338249888825
Pms2,ENSCGRT00001009333,3,"pearson, spearman, regression",4766088617.523397,90.43418628430622,90.43418628430622,4.29744338441943e-09,3.6292960621191776e-06,455.925,0.5684485696129167,0.45706964951697726,0.5892567566672983,0.0,0.0,0.22551086007361276
